sleep_hours,year,month,day,dow_Friday,dow_Monday,dow_Saturday,dow_Sunday,dow_Thursday,dow_Tuesday,dow_Wednesday
12.933333333333334,2018,3,17,0,0,1,0,0,0,0
12.6,2018,3,18,0,0,0,1,0,0,0
14.733333333333333,2018,3,19,0,1,0,0,0,0,0
14.166666666666666,2018,3,20,0,0,0,0,0,1,0
15.266666666666667,2018,3,21,0,0,0,0,0,0,1
13.133333333333333,2018,3,22,0,0,0,0,1,0,0
16.033333333333335,2018,3,23,1,0,0,0,0,0,0
12.766666666666667,2018,3,24,0,0,1,0,0,0,0
12.9,2018,3,25,0,0,0,1,0,0,0
10.933333333333334,2018,3,26,0,1,0,0,0,0,0
13.2,2018,3,27,0,0,0,0,0,1,0
13.366666666666667,2018,3,28,0,0,0,0,0,0,1
13.0,2018,3,29,0,0,0,0,1,0,0
13.633333333333333,2018,3,30,1,0,0,0,0,0,0
13.966666666666669,2018,3,31,0,0,1,0,0,0,0
14.9,2018,4,1,0,0,0,1,0,0,0
14.333333333333334,2018,4,2,0,1,0,0,0,0,0
13.633333333333333,2018,4,3,0,0,0,0,0,1,0
12.533333333333331,2018,4,4,0,0,0,0,0,0,1
12.466666666666669,2018,4,5,0,0,0,0,1,0,0
12.733333333333333,2018,4,6,1,0,0,0,0,0,0
11.633333333333333,2018,4,7,0,0,1,0,0,0,0
12.133333333333333,2018,4,8,0,0,0,1,0,0,0
7.066666666666666,2018,4,9,0,1,0,0,0,0,0
14.6,2018,4,10,0,0,0,0,0,1,0
14.2,2018,4,11,0,0,0,0,0,0,1
11.333333333333334,2018,4,12,0,0,0,0,1,0,0
10.466666666666669,2018,4,13,1,0,0,0,0,0,0
15.766666666666667,2018,4,14,0,0,1,0,0,0,0
13.0,2018,4,15,0,0,0,1,0,0,0
11.7,2018,4,16,0,1,0,0,0,0,0
14.566666666666666,2018,4,17,0,0,0,0,0,1,0
12.633333333333333,2018,4,18,0,0,0,0,0,0,1
10.6,2018,4,19,0,0,0,0,1,0,0
11.9,2018,4,20,1,0,0,0,0,0,0
14.666666666666666,2018,4,21,0,0,1,0,0,0,0
15.5,2018,4,22,0,0,0,1,0,0,0
10.0,2018,4,23,0,1,0,0,0,0,0
13.8,2018,4,24,0,0,0,0,0,1,0
11.9,2018,4,25,0,0,0,0,0,0,1
15.0,2018,4,26,0,0,0,0,1,0,0
14.4,2018,4,27,1,0,0,0,0,0,0
12.0,2018,4,28,0,0,1,0,0,0,0
15.433333333333334,2018,4,29,0,0,0,1,0,0,0
13.066666666666666,2018,4,30,0,1,0,0,0,0,0
13.866666666666667,2018,5,1,0,0,0,0,0,1,0
12.133333333333333,2018,5,2,0,0,0,0,0,0,1
13.533333333333331,2018,5,3,0,0,0,0,1,0,0
12.0,2018,5,4,1,0,0,0,0,0,0
12.233333333333333,2018,5,5,0,0,1,0,0,0,0
12.5,2018,5,6,0,0,0,1,0,0,0
12.7,2018,5,7,0,1,0,0,0,0,0
12.8,2018,5,8,0,0,0,0,0,1,0
10.533333333333331,2018,5,9,0,0,0,0,0,0,1
14.466666666666669,2018,5,10,0,0,0,0,1,0,0
12.7,2018,5,11,1,0,0,0,0,0,0
16.966666666666665,2018,5,12,0,0,1,0,0,0,0
13.233333333333333,2018,5,13,0,0,0,1,0,0,0
10.1,2018,5,14,0,1,0,0,0,0,0
15.233333333333333,2018,5,15,0,0,0,0,0,1,0
11.333333333333334,2018,5,16,0,0,0,0,0,0,1
11.466666666666669,2018,5,17,0,0,0,0,1,0,0
11.866666666666667,2018,5,18,1,0,0,0,0,0,0
13.866666666666667,2018,5,19,0,0,1,0,0,0,0
8.733333333333333,2018,5,20,0,0,0,1,0,0,0
17.433333333333334,2018,5,21,0,1,0,0,0,0,0
11.9,2018,5,22,0,0,0,0,0,1,0
15.133333333333333,2018,5,23,0,0,0,0,0,0,1
12.466666666666669,2018,5,24,0,0,0,0,1,0,0
15.033333333333331,2018,5,26,0,0,1,0,0,0,0
11.4,2018,5,27,0,0,0,1,0,0,0
11.9,2018,5,28,0,1,0,0,0,0,0
13.9,2018,5,29,0,0,0,0,0,1,0
8.4,2018,5,30,0,0,0,0,0,0,1
13.133333333333333,2018,5,31,0,0,0,0,1,0,0
11.733333333333333,2018,6,1,1,0,0,0,0,0,0
13.366666666666667,2018,6,2,0,0,1,0,0,0,0
13.066666666666666,2018,6,3,0,0,0,1,0,0,0
11.533333333333331,2018,6,4,0,1,0,0,0,0,0
13.566666666666666,2018,6,5,0,0,0,0,0,1,0
12.8,2018,6,6,0,0,0,0,0,0,1
15.5,2018,6,7,0,0,0,0,1,0,0
11.966666666666669,2018,6,8,1,0,0,0,0,0,0
10.033333333333331,2018,6,9,0,0,1,0,0,0,0
15.066666666666666,2018,6,10,0,0,0,1,0,0,0
11.633333333333333,2018,6,11,0,1,0,0,0,0,0
13.5,2018,6,12,0,0,0,0,0,1,0
6.316666666666666,2018,6,16,0,0,1,0,0,0,0
6.466666666666667,2018,6,17,0,0,0,1,0,0,0
6.75,2018,6,18,0,1,0,0,0,0,0
6.283333333333333,2018,6,19,0,0,0,0,0,1,0
6.633333333333334,2018,6,20,0,0,0,0,0,0,1
6.6,2018,6,21,0,0,0,0,1,0,0
5.5,2018,6,22,1,0,0,0,0,0,0
5.766666666666667,2018,6,23,0,0,1,0,0,0,0
6.733333333333333,2018,6,24,0,0,0,1,0,0,0
6.583333333333333,2018,6,25,0,1,0,0,0,0,0
5.9,2018,6,26,0,0,0,0,0,1,0
6.516666666666667,2018,6,27,0,0,0,0,0,0,1
5.666666666666667,2018,6,28,0,0,0,0,1,0,0
6.35,2018,6,29,1,0,0,0,0,0,0
8.85,2018,6,30,0,0,1,0,0,0,0
6.883333333333334,2018,7,1,0,0,0,1,0,0,0
5.85,2018,7,2,0,1,0,0,0,0,0
7.383333333333334,2018,7,3,0,0,0,0,0,1,0
6.033333333333333,2018,7,4,0,0,0,0,0,0,1
6.7,2018,7,5,0,0,0,0,1,0,0
5.533333333333333,2018,7,6,1,0,0,0,0,0,0
6.916666666666667,2018,7,7,0,0,1,0,0,0,0
7.866666666666666,2018,7,8,0,0,0,1,0,0,0
6.6,2018,7,9,0,1,0,0,0,0,0
6.2,2018,7,10,0,0,0,0,0,1,0
6.55,2018,7,11,0,0,0,0,0,0,1
6.216666666666667,2018,7,12,0,0,0,0,1,0,0
5.783333333333333,2018,7,13,1,0,0,0,0,0,0
8.216666666666667,2018,7,14,0,0,1,0,0,0,0
5.116666666666666,2018,7,15,0,0,0,1,0,0,0
6.3,2018,7,16,0,1,0,0,0,0,0
7.266666666666667,2018,7,17,0,0,0,0,0,1,0
7.983333333333333,2018,7,18,0,0,0,0,0,0,1
7.716666666666667,2018,7,19,0,0,0,0,1,0,0
6.083333333333333,2018,7,20,1,0,0,0,0,0,0
8.716666666666667,2018,7,21,0,0,1,0,0,0,0
7.516666666666667,2018,7,22,0,0,0,1,0,0,0
6.216666666666667,2018,7,23,0,1,0,0,0,0,0
6.9,2018,7,24,0,0,0,0,0,1,0
6.383333333333334,2018,7,25,0,0,0,0,0,0,1
7.083333333333333,2018,7,26,0,0,0,0,1,0,0
7.216666666666667,2018,7,27,1,0,0,0,0,0,0
7.316666666666666,2018,7,28,0,0,1,0,0,0,0
7.183333333333334,2018,7,29,0,0,0,1,0,0,0
6.783333333333333,2018,7,30,0,1,0,0,0,0,0
6.883333333333334,2018,7,31,0,0,0,0,0,1,0
6.15,2018,8,1,0,0,0,0,0,0,1
6.883333333333334,2018,8,2,0,0,0,0,1,0,0
7.083333333333333,2018,8,3,1,0,0,0,0,0,0
7.483333333333333,2018,8,4,0,0,1,0,0,0,0
6.933333333333334,2018,8,5,0,0,0,1,0,0,0
5.8,2018,8,6,0,1,0,0,0,0,0
6.016666666666667,2018,8,7,0,0,0,0,0,1,0
6.7,2018,8,8,0,0,0,0,0,0,1
6.7,2018,8,9,0,0,0,0,1,0,0
7.2,2018,8,10,1,0,0,0,0,0,0
6.75,2018,8,11,0,0,1,0,0,0,0
7.05,2018,8,12,0,0,0,1,0,0,0
6.166666666666667,2018,8,13,0,1,0,0,0,0,0
4.7,2018,8,14,0,0,0,0,0,1,0
5.933333333333334,2018,8,15,0,0,0,0,0,0,1
6.533333333333333,2018,8,16,0,0,0,0,1,0,0
6.516666666666667,2018,8,17,1,0,0,0,0,0,0
8.666666666666666,2018,8,18,0,0,1,0,0,0,0
6.0,2018,8,19,0,0,0,1,0,0,0
6.183333333333334,2018,8,20,0,1,0,0,0,0,0
5.783333333333333,2018,8,21,0,0,0,0,0,1,0
7.233333333333333,2018,8,22,0,0,0,0,0,0,1
6.466666666666667,2018,8,23,0,0,0,0,1,0,0
6.55,2018,8,24,1,0,0,0,0,0,0
7.783333333333333,2018,8,25,0,0,1,0,0,0,0
7.283333333333333,2018,8,26,0,0,0,1,0,0,0
6.25,2018,8,27,0,1,0,0,0,0,0
6.783333333333333,2018,8,28,0,0,0,0,0,1,0
6.683333333333334,2018,8,29,0,0,0,0,0,0,1
7.133333333333334,2018,8,30,0,0,0,0,1,0,0
6.65,2018,8,31,1,0,0,0,0,0,0
6.966666666666667,2018,9,1,0,0,1,0,0,0,0
8.216666666666667,2018,9,2,0,0,0,1,0,0,0
6.983333333333333,2018,9,3,0,1,0,0,0,0,0
7.7,2018,9,4,0,0,0,0,0,1,0
6.416666666666667,2018,9,5,0,0,0,0,0,0,1
5.866666666666666,2018,9,6,0,0,0,0,1,0,0
6.733333333333333,2018,9,7,1,0,0,0,0,0,0
6.05,2018,9,8,0,0,1,0,0,0,0
7.766666666666667,2018,9,9,0,0,0,1,0,0,0
6.683333333333334,2018,9,10,0,1,0,0,0,0,0
6.0,2018,9,11,0,0,0,0,0,1,0
6.383333333333334,2018,9,12,0,0,0,0,0,0,1
6.433333333333334,2018,9,13,0,0,0,0,1,0,0
6.466666666666667,2018,9,14,1,0,0,0,0,0,0
6.666666666666667,2018,9,15,0,0,1,0,0,0,0
6.233333333333333,2018,9,16,0,0,0,1,0,0,0
7.016666666666667,2018,9,17,0,1,0,0,0,0,0
6.616666666666666,2018,9,18,0,0,0,0,0,1,0
5.15,2018,9,19,0,0,0,0,0,0,1
6.05,2018,9,20,0,0,0,0,1,0,0
5.583333333333333,2018,9,21,1,0,0,0,0,0,0
7.583333333333333,2018,9,22,0,0,1,0,0,0,0
7.066666666666666,2018,9,23,0,0,0,1,0,0,0
7.033333333333333,2018,9,24,0,1,0,0,0,0,0
2.8666666666666667,2018,9,25,0,0,0,0,0,1,0
4.516666666666667,2018,9,26,0,0,0,0,0,0,1
7.083333333333333,2018,9,27,0,0,0,0,1,0,0
6.916666666666667,2018,9,28,1,0,0,0,0,0,0
8.683333333333334,2018,9,29,0,0,1,0,0,0,0
7.866666666666666,2018,9,30,0,0,0,1,0,0,0
6.716666666666667,2018,10,1,0,1,0,0,0,0,0
6.833333333333333,2018,10,2,0,0,0,0,0,1,0
6.25,2018,10,3,0,0,0,0,0,0,1
7.116666666666666,2018,10,4,0,0,0,0,1,0,0
7.733333333333333,2018,10,5,1,0,0,0,0,0,0
5.933333333333334,2018,10,6,0,0,1,0,0,0,0
7.483333333333333,2018,10,7,0,0,0,1,0,0,0
6.883333333333334,2018,10,8,0,1,0,0,0,0,0
5.75,2018,10,9,0,0,0,0,0,1,0
7.5,2018,10,10,0,0,0,0,0,0,1
5.783333333333333,2018,10,11,0,0,0,0,1,0,0
7.633333333333334,2018,10,12,1,0,0,0,0,0,0
7.0,2018,10,13,0,0,1,0,0,0,0
7.6,2018,10,14,0,0,0,1,0,0,0
6.983333333333333,2018,10,15,0,1,0,0,0,0,0
6.916666666666667,2018,10,16,0,0,0,0,0,1,0
7.883333333333334,2018,10,17,0,0,0,0,0,0,1
6.633333333333334,2018,10,18,0,0,0,0,1,0,0
6.533333333333333,2018,10,19,1,0,0,0,0,0,0
7.85,2018,10,20,0,0,1,0,0,0,0
7.533333333333333,2018,10,21,0,0,0,1,0,0,0
7.433333333333334,2018,10,22,0,1,0,0,0,0,0
7.583333333333333,2018,10,23,0,0,0,0,0,1,0
6.783333333333333,2018,10,24,0,0,0,0,0,0,1
5.816666666666666,2018,10,25,0,0,0,0,1,0,0
7.216666666666667,2018,10,26,1,0,0,0,0,0,0
6.266666666666667,2018,10,27,0,0,1,0,0,0,0
7.55,2018,10,28,0,0,0,1,0,0,0
6.25,2018,10,29,0,1,0,0,0,0,0
5.783333333333333,2018,10,30,0,0,0,0,0,1,0
6.533333333333333,2018,10,31,0,0,0,0,0,0,1
7.133333333333334,2018,11,1,0,0,0,0,1,0,0
6.816666666666666,2018,11,2,1,0,0,0,0,0,0
6.25,2018,11,3,0,0,1,0,0,0,0
8.05,2018,11,4,0,0,0,1,0,0,0
6.583333333333333,2018,11,5,0,1,0,0,0,0,0
6.633333333333334,2018,11,6,0,0,0,0,0,1,0
6.116666666666666,2018,11,7,0,0,0,0,0,0,1
7.616666666666666,2018,11,8,0,0,0,0,1,0,0
6.616666666666666,2018,11,9,1,0,0,0,0,0,0
6.833333333333333,2018,11,10,0,0,1,0,0,0,0
8.716666666666667,2018,11,11,0,0,0,1,0,0,0
6.85,2018,11,12,0,1,0,0,0,0,0
6.95,2018,11,13,0,0,0,0,0,1,0
5.566666666666666,2018,11,14,0,0,0,0,0,0,1
6.5,2018,11,15,0,0,0,0,1,0,0
6.416666666666667,2018,11,16,1,0,0,0,0,0,0
7.433333333333334,2018,11,17,0,0,1,0,0,0,0
6.733333333333333,2018,11,18,0,0,0,1,0,0,0
5.766666666666667,2018,11,19,0,1,0,0,0,0,0
5.683333333333334,2018,11,20,0,0,0,0,0,1,0
6.3,2018,11,21,0,0,0,0,0,0,1
7.833333333333333,2018,11,22,0,0,0,0,1,0,0
5.25,2018,11,23,1,0,0,0,0,0,0
7.933333333333334,2018,11,24,0,0,1,0,0,0,0
6.45,2018,11,25,0,0,0,1,0,0,0
4.733333333333333,2018,11,26,0,1,0,0,0,0,0
5.333333333333333,2018,11,27,0,0,0,0,0,1,0
7.483333333333333,2018,11,28,0,0,0,0,0,0,1
7.366666666666666,2018,11,29,0,0,0,0,1,0,0
7.383333333333334,2018,11,30,1,0,0,0,0,0,0
7.783333333333333,2018,12,1,0,0,1,0,0,0,0
8.116666666666667,2018,12,4,0,0,0,0,0,1,0
6.383333333333334,2018,12,5,0,0,0,0,0,0,1
6.366666666666666,2018,12,6,0,0,0,0,1,0,0
7.05,2018,12,7,1,0,0,0,0,0,0
7.266666666666667,2018,12,8,0,0,1,0,0,0,0
7.4,2018,12,9,0,0,0,1,0,0,0
5.15,2018,12,10,0,1,0,0,0,0,0
7.566666666666666,2018,12,11,0,0,0,0,0,1,0
7.083333333333333,2018,12,12,0,0,0,0,0,0,1
6.866666666666666,2018,12,13,0,0,0,0,1,0,0
6.55,2018,12,14,1,0,0,0,0,0,0
6.9,2018,12,15,0,0,1,0,0,0,0
6.633333333333334,2018,12,16,0,0,0,1,0,0,0
4.1,2018,12,17,0,1,0,0,0,0,0
5.4,2018,12,18,0,0,0,0,0,1,0
6.966666666666667,2018,12,19,0,0,0,0,0,0,1
6.816666666666666,2018,12,20,0,0,0,0,1,0,0
6.6,2018,12,21,1,0,0,0,0,0,0
5.716666666666667,2018,12,22,0,0,1,0,0,0,0
7.683333333333334,2018,12,23,0,0,0,1,0,0,0
7.633333333333334,2018,12,30,0,0,0,1,0,0,0
4.8,2019,1,1,0,0,0,0,0,1,0
7.6,2019,1,2,0,0,0,0,0,0,1
7.3,2019,1,3,0,0,0,0,1,0,0
7.0,2019,1,4,1,0,0,0,0,0,0
7.233333333333333,2019,1,5,0,0,1,0,0,0,0
6.533333333333333,2019,1,6,0,0,0,1,0,0,0
5.75,2019,1,7,0,1,0,0,0,0,0
5.95,2019,1,8,0,0,0,0,0,1,0
6.066666666666666,2019,1,9,0,0,0,0,0,0,1
5.733333333333333,2019,1,10,0,0,0,0,1,0,0
7.1,2019,1,11,1,0,0,0,0,0,0
8.333333333333334,2019,1,12,0,0,1,0,0,0,0
7.6,2019,1,13,0,0,0,1,0,0,0
7.05,2019,1,14,0,1,0,0,0,0,0
5.433333333333334,2019,1,15,0,0,0,0,0,1,0
6.866666666666666,2019,1,16,0,0,0,0,0,0,1
6.75,2019,1,17,0,0,0,0,1,0,0
7.083333333333333,2019,1,18,1,0,0,0,0,0,0
7.9,2019,1,19,0,0,1,0,0,0,0
6.383333333333334,2019,1,20,0,0,0,1,0,0,0
5.85,2019,1,21,0,1,0,0,0,0,0
5.35,2019,1,22,0,0,0,0,0,1,0
6.633333333333334,2019,1,23,0,0,0,0,0,0,1
6.466666666666667,2019,1,24,0,0,0,0,1,0,0
6.25,2019,1,25,1,0,0,0,0,0,0
5.216666666666667,2019,1,26,0,0,1,0,0,0,0
8.85,2019,1,27,0,0,0,1,0,0,0
6.866666666666666,2019,1,28,0,1,0,0,0,0,0
6.25,2019,1,29,0,0,0,0,0,1,0
6.5,2019,1,30,0,0,0,0,0,0,1
6.516666666666667,2019,1,31,0,0,0,0,1,0,0
5.3,2019,2,1,1,0,0,0,0,0,0
7.183333333333334,2019,2,2,0,0,1,0,0,0,0
6.2,2019,2,3,0,0,0,1,0,0,0
7.116666666666666,2019,2,4,0,1,0,0,0,0,0
6.5,2019,2,5,0,0,0,0,0,1,0
6.7,2019,2,6,0,0,0,0,0,0,1
6.733333333333333,2019,2,7,0,0,0,0,1,0,0
6.666666666666667,2019,2,8,1,0,0,0,0,0,0
7.416666666666667,2019,2,9,0,0,1,0,0,0,0
6.616666666666666,2019,2,10,0,0,0,1,0,0,0
6.1,2019,2,11,0,1,0,0,0,0,0
5.633333333333334,2019,2,12,0,0,0,0,0,1,0
6.6,2019,2,13,0,0,0,0,0,0,1
5.483333333333333,2019,2,14,0,0,0,0,1,0,0
4.883333333333334,2019,2,15,1,0,0,0,0,0,0
6.183333333333334,2019,2,16,0,0,1,0,0,0,0
7.566666666666666,2019,2,17,0,0,0,1,0,0,0
5.5,2019,2,18,0,1,0,0,0,0,0
6.366666666666666,2019,2,19,0,0,0,0,0,1,0
6.7,2019,2,20,0,0,0,0,0,0,1
4.066666666666666,2019,2,21,0,0,0,0,1,0,0
8.133333333333333,2019,2,22,1,0,0,0,0,0,0
7.583333333333333,2019,2,23,0,0,1,0,0,0,0
7.566666666666666,2019,2,24,0,0,0,1,0,0,0
6.0,2019,2,25,0,1,0,0,0,0,0
6.95,2019,2,26,0,0,0,0,0,1,0
4.933333333333334,2019,2,27,0,0,0,0,0,0,1
5.916666666666667,2019,2,28,0,0,0,0,1,0,0
6.65,2019,3,1,1,0,0,0,0,0,0
6.0,2019,3,2,0,0,1,0,0,0,0
5.833333333333333,2019,3,3,0,0,0,1,0,0,0
6.666666666666667,2019,3,4,0,1,0,0,0,0,0
6.983333333333333,2019,3,5,0,0,0,0,0,1,0
6.483333333333333,2019,3,6,0,0,0,0,0,0,1
6.516666666666667,2019,3,7,0,0,0,0,1,0,0
7.233333333333333,2019,3,8,1,0,0,0,0,0,0
5.416666666666667,2019,3,9,0,0,1,0,0,0,0
4.6,2019,3,10,0,0,0,1,0,0,0
8.05,2019,3,11,0,1,0,0,0,0,0
6.583333333333333,2019,3,12,0,0,0,0,0,1,0
6.766666666666667,2019,3,13,0,0,0,0,0,0,1
6.166666666666667,2019,3,14,0,0,0,0,1,0,0
7.583333333333333,2019,3,15,1,0,0,0,0,0,0
6.8,2019,3,16,0,0,1,0,0,0,0
7.583333333333333,2019,3,17,0,0,0,1,0,0,0
4.85,2019,3,18,0,1,0,0,0,0,0
5.416666666666667,2019,3,19,0,0,0,0,0,1,0
6.233333333333333,2019,3,20,0,0,0,0,0,0,1
5.966666666666667,2019,3,21,0,0,0,0,1,0,0
5.016666666666667,2019,3,22,1,0,0,0,0,0,0
6.666666666666667,2019,3,23,0,0,1,0,0,0,0
7.316666666666666,2019,3,24,0,0,0,1,0,0,0
6.333333333333333,2019,3,25,0,1,0,0,0,0,0
5.5,2019,3,26,0,0,0,0,0,1,0
6.383333333333334,2019,3,27,0,0,0,0,0,0,1
7.233333333333333,2019,3,28,0,0,0,0,1,0,0
7.65,2019,3,29,1,0,0,0,0,0,0
5.9,2019,3,30,0,0,1,0,0,0,0
7.55,2019,3,31,0,0,0,1,0,0,0
6.533333333333333,2019,4,1,0,1,0,0,0,0,0
6.8,2019,4,2,0,0,0,0,0,1,0
6.666666666666667,2019,4,3,0,0,0,0,0,0,1
6.9,2019,4,4,0,0,0,0,1,0,0
5.9,2019,4,5,1,0,0,0,0,0,0
6.383333333333334,2019,4,6,0,0,1,0,0,0,0
6.583333333333333,2019,4,7,0,0,0,1,0,0,0
3.4833333333333334,2019,4,8,0,1,0,0,0,0,0
6.166666666666667,2019,4,9,0,0,0,0,0,1,0
7.033333333333333,2019,4,10,0,0,0,0,0,0,1
7.133333333333334,2019,4,11,0,0,0,0,1,0,0
6.3,2019,4,12,1,0,0,0,0,0,0
8.5,2019,4,13,0,0,1,0,0,0,0
7.0,2019,4,14,0,0,0,1,0,0,0
6.316666666666666,2019,4,15,0,1,0,0,0,0,0
6.4,2019,4,16,0,0,0,0,0,1,0
6.683333333333334,2019,4,17,0,0,0,0,0,0,1
6.516666666666667,2019,4,18,0,0,0,0,1,0,0
7.116666666666666,2019,4,19,1,0,0,0,0,0,0
7.133333333333334,2019,4,20,0,0,1,0,0,0,0
6.7,2019,4,21,0,0,0,1,0,0,0
6.833333333333333,2019,4,24,0,0,0,0,0,0,1
6.233333333333333,2019,4,25,0,0,0,0,1,0,0
6.45,2019,4,26,1,0,0,0,0,0,0
6.633333333333334,2019,4,27,0,0,1,0,0,0,0
5.683333333333334,2019,4,28,0,0,0,1,0,0,0
5.8,2019,4,29,0,1,0,0,0,0,0
5.45,2019,4,30,0,0,0,0,0,1,0
6.833333333333333,2019,5,1,0,0,0,0,0,0,1
6.4,2019,5,2,0,0,0,0,1,0,0
6.4,2019,5,3,1,0,0,0,0,0,0
4.166666666666667,2019,5,4,0,0,1,0,0,0,0
7.583333333333333,2019,5,5,0,0,0,1,0,0,0
6.333333333333333,2019,5,6,0,1,0,0,0,0,0
6.833333333333333,2019,5,7,0,0,0,0,0,1,0
6.7,2019,5,8,0,0,0,0,0,0,1
6.666666666666667,2019,5,9,0,0,0,0,1,0,0
6.35,2019,5,10,1,0,0,0,0,0,0
5.616666666666666,2019,5,11,0,0,1,0,0,0,0
7.266666666666667,2019,5,12,0,0,0,1,0,0,0
6.233333333333333,2019,5,13,0,1,0,0,0,0,0
5.716666666666667,2019,5,14,0,0,0,0,0,1,0
6.966666666666667,2019,5,15,0,0,0,0,0,0,1
6.833333333333333,2019,5,16,0,0,0,0,1,0,0
7.233333333333333,2019,5,17,1,0,0,0,0,0,0
6.266666666666667,2019,5,18,0,0,1,0,0,0,0
6.6,2019,5,19,0,0,0,1,0,0,0
6.766666666666667,2019,5,20,0,1,0,0,0,0,0
6.0,2019,5,21,0,0,0,0,0,1,0
7.133333333333334,2019,5,22,0,0,0,0,0,0,1
6.416666666666667,2019,5,23,0,0,0,0,1,0,0
6.016666666666667,2019,5,24,1,0,0,0,0,0,0
5.616666666666666,2019,5,27,0,1,0,0,0,0,0
6.3,2019,5,28,0,0,0,0,0,1,0
6.116666666666666,2019,5,29,0,0,0,0,0,0,1
6.766666666666667,2019,5,30,0,0,0,0,1,0,0
6.5,2019,5,31,1,0,0,0,0,0,0
6.433333333333334,2019,6,1,0,0,1,0,0,0,0
6.433333333333334,2019,6,2,0,0,0,1,0,0,0
4.8,2019,6,3,0,1,0,0,0,0,0
6.266666666666667,2019,6,4,0,0,0,0,0,1,0
5.433333333333334,2019,6,5,0,0,0,0,0,0,1
5.833333333333333,2019,6,6,0,0,0,0,1,0,0
5.666666666666667,2019,6,7,1,0,0,0,0,0,0
6.483333333333333,2019,6,8,0,0,1,0,0,0,0
6.383333333333334,2019,6,9,0,0,0,1,0,0,0
6.233333333333333,2019,6,10,0,1,0,0,0,0,0
6.083333333333333,2019,6,11,0,0,0,0,0,1,0
7.05,2019,6,12,0,0,0,0,0,0,1
6.5,2019,6,13,0,0,0,0,1,0,0
5.6,2019,6,14,1,0,0,0,0,0,0
6.183333333333334,2019,6,15,0,0,1,0,0,0,0
6.95,2019,6,16,0,0,0,1,0,0,0
6.9,2019,6,17,0,1,0,0,0,0,0
7.333333333333333,2019,6,18,0,0,0,0,0,1,0
6.6,2019,6,19,0,0,0,0,0,0,1
6.066666666666666,2019,6,20,0,0,0,0,1,0,0
6.55,2019,6,21,1,0,0,0,0,0,0
7.416666666666667,2019,6,22,0,0,1,0,0,0,0
7.15,2019,6,23,0,0,0,1,0,0,0
7.133333333333334,2019,6,24,0,1,0,0,0,0,0
5.583333333333333,2019,6,25,0,0,0,0,0,1,0
5.083333333333333,2019,6,26,0,0,0,0,0,0,1
7.916666666666667,2019,6,27,0,0,0,0,1,0,0
6.383333333333334,2019,6,28,1,0,0,0,0,0,0
5.75,2019,6,29,0,0,1,0,0,0,0
6.516666666666667,2019,6,30,0,0,0,1,0,0,0
6.383333333333334,2019,7,1,0,1,0,0,0,0,0
5.833333333333333,2019,7,2,0,0,0,0,0,1,0
7.116666666666666,2019,7,3,0,0,0,0,0,0,1
7.566666666666666,2019,7,4,0,0,0,0,1,0,0
5.283333333333333,2019,7,5,1,0,0,0,0,0,0
5.783333333333333,2019,7,6,0,0,1,0,0,0,0
6.4,2019,7,7,0,0,0,1,0,0,0
6.966666666666667,2019,7,8,0,1,0,0,0,0,0
7.466666666666667,2019,7,9,0,0,0,0,0,1,0
7.466666666666667,2019,7,10,0,0,0,0,0,0,1
5.233333333333333,2019,7,11,0,0,0,0,1,0,0
5.683333333333334,2019,7,12,1,0,0,0,0,0,0
5.7,2019,7,13,0,0,1,0,0,0,0
8.466666666666667,2019,7,14,0,0,0,1,0,0,0
5.816666666666666,2019,7,15,0,1,0,0,0,0,0
5.65,2019,7,16,0,0,0,0,0,1,0
7.116666666666666,2019,7,17,0,0,0,0,0,0,1
7.25,2019,7,18,0,0,0,0,1,0,0
5.466666666666667,2019,7,19,1,0,0,0,0,0,0
6.316666666666666,2019,7,20,0,0,1,0,0,0,0
6.8,2019,7,21,0,0,0,1,0,0,0
6.716666666666667,2019,7,22,0,1,0,0,0,0,0
7.616666666666666,2019,7,23,0,0,0,0,0,1,0
6.966666666666667,2019,7,24,0,0,0,0,0,0,1
7.15,2019,7,25,0,0,0,0,1,0,0
6.5,2019,7,26,1,0,0,0,0,0,0
7.316666666666666,2019,7,27,0,0,1,0,0,0,0
5.716666666666667,2019,7,28,0,0,0,1,0,0,0
5.983333333333333,2019,7,29,0,1,0,0,0,0,0
7.3,2019,7,30,0,0,0,0,0,1,0
5.416666666666667,2019,7,31,0,0,0,0,0,0,1
7.833333333333333,2019,8,1,0,0,0,0,1,0,0
5.4,2019,8,2,1,0,0,0,0,0,0
7.966666666666667,2019,8,3,0,0,1,0,0,0,0
5.783333333333333,2019,8,4,0,0,0,1,0,0,0
6.233333333333333,2019,8,5,0,1,0,0,0,0,0
6.2,2019,8,6,0,0,0,0,0,1,0
7.05,2019,8,7,0,0,0,0,0,0,1
6.916666666666667,2019,8,9,1,0,0,0,0,0,0
7.366666666666666,2019,8,10,0,0,1,0,0,0,0
7.6,2019,8,11,0,0,0,1,0,0,0
6.4,2019,8,12,0,1,0,0,0,0,0
6.616666666666666,2019,8,13,0,0,0,0,0,1,0
8.7,2019,8,14,0,0,0,0,0,0,1
6.8,2019,8,15,0,0,0,0,1,0,0
3.466666666666667,2019,8,16,1,0,0,0,0,0,0
7.5,2019,8,17,0,0,1,0,0,0,0
6.266666666666667,2019,8,18,0,0,0,1,0,0,0
7.45,2019,8,19,0,1,0,0,0,0,0
